building_id,city,climate_zone,building_typology,cooling_system_type,season,indoor_temp_c,indoor_rh_pct,indoor_air_velocity_ms,fan,heater,thermal_sensation_vote,thermal_preference,outdoor_temp_c,outdoor_rh_pct
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.9,84.3,0.4,1.0,,0.0,cooler,27.59,85.45022372284167
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.9,81.8,0.35,1.0,,0.0,cooler,27.59,85.45022372284167
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.4,83.5,0.4,1.0,,0.0,cooler,27.59,85.45022372284167
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,29.1,84.2,0.35,1.0,,0.0,cooler,27.59,85.45022372284167
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,29.0,81.9,0.37,1.0,,1.0,cooler,27.59,85.45022372284167
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.6,83.5,0.4,1.0,,0.0,cooler,27.59,85.45022372284167
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.3,82.9,0.41,1.0,,0.0,no change,27.59,85.45022372284167
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.4,81.8,0.37,1.0,,0.0,no change,27.59,85.45022372284167
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,29.9,81.7,0.76,1.0,,0.0,no change,27.59,85.45022372284167
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,29.5,80.6,0.61,1.0,,0.0,no change,27.59,85.45022372284167
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,29.5,82.9,0.64,1.0,,0.0,no change,27.59,85.45022372284167
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,29.2,78.6,0.54,1.0,,1.0,no change,27.59,85.45022372284167
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,29.4,79.5,0.36,1.0,,0.0,no change,27.59,85.45022372284167
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.8,77.9,0.59,1.0,,-1.0,cooler,27.59,85.45022372284167
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,29.2,77.7,0.58,1.0,,0.0,cooler,27.59,85.45022372284167
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,29.5,79.1,0.42,1.0,,1.0,cooler,27.59,85.45022372284167
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.9,78.3,0.47,1.0,,1.0,cooler,27.59,85.45022372284167
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.5,79.9,0.87,1.0,,1.0,cooler,27.59,85.45022372284167
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.9,78.5,0.93,1.0,,1.0,cooler,27.59,85.45022372284167
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.4,77.4,0.74,1.0,,1.0,cooler,27.59,85.45022372284167
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.5,61.3,0.11,1.0,,-1.0,no change,27.59,85.45022372284167
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.4,61.9,0.0,0.0,,-1.0,no change,27.59,85.45022372284167
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.4,79.7,0.78,1.0,,2.0,no change,27.59,85.45022372284167
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.9,78.6,0.61,1.0,,0.0,cooler,27.59,85.45022372284167
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.3,77.4,0.48,1.0,,0.0,cooler,27.59,85.45022372284167
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.0,64.2,0.2,1.0,,-1.0,no change,27.59,85.45022372284167
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.4,61.9,0.0,0.0,,-1.0,no change,27.59,85.45022372284167
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.6,79.1,0.42,1.0,,0.0,cooler,27.59,85.45022372284167
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.9,77.6,0.4,1.0,,0.0,cooler,27.59,85.45022372284167
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.5,76.7,0.32,1.0,,1.0,cooler,27.59,85.45022372284167
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.4,81.2,0.93,1.0,,-1.0,no change,27.59,85.45022372284167
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.8,78.4,0.27,1.0,,1.0,cooler,27.59,85.45022372284167
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.3,82.9,0.49,1.0,,-1.0,no change,27.59,85.45022372284167
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.4,83.4,0.49,1.0,,0.0,cooler,27.59,85.45022372284167
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.7,79.4,0.55,1.0,,0.0,cooler,27.59,85.45022372284167
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.5,82.0,0.62,1.0,,0.0,cooler,27.59,85.45022372284167
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.9,83.1,0.66,1.0,,1.0,cooler,27.59,85.45022372284167
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.1,82.2,0.62,1.0,,1.0,cooler,27.59,85.45022372284167
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.1,81.4,0.52,1.0,,1.0,cooler,27.59,85.45022372284167
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.9,82.3,0.61,1.0,,1.0,cooler,27.59,85.45022372284167
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.2,82.5,0.5,1.0,,-1.0,no change,27.59,85.45022372284167
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.0,81.3,0.49,1.0,,0.0,no change,27.59,85.45022372284167
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.9,82.0,0.68,1.0,,0.0,no change,27.59,85.45022372284167
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.3,82.4,0.55,1.0,,0.0,no change,27.59,85.45022372284167
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.2,81.3,0.52,1.0,,0.0,no change,27.59,85.45022372284167
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.0,81.8,0.28,1.0,,0.0,no change,27.08,85.10516857160376
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.4,81.5,0.32,1.0,,0.0,no change,27.08,85.10516857160376
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.6,81.2,0.2,1.0,,1.0,cooler,27.08,85.10516857160376
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,27.5,86.1,0.36,1.0,,0.0,warmer,27.08,85.10516857160376
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,27.8,84.3,0.28,1.0,,0.0,warmer,27.08,85.10516857160376
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,27.4,80.8,0.54,1.0,,0.0,no change,27.08,85.10516857160376
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,27.4,85.5,0.26,1.0,,0.0,no change,27.08,85.10516857160376
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,27.6,84.3,0.4,1.0,,1.0,no change,27.08,85.10516857160376
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,27.9,81.6,0.16,1.0,,0.0,cooler,27.08,85.10516857160376
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,27.4,83.2,0.54,1.0,,0.0,no change,27.08,85.10516857160376
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,27.8,85.2,0.29,1.0,,0.0,no change,27.08,85.10516857160376
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,27.9,82.2,0.19,1.0,,0.0,cooler,27.08,85.10516857160376
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.4,84.3,0.66,1.0,,1.0,cooler,27.08,85.10516857160376
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.9,79.6,0.23,1.0,,2.0,cooler,27.08,85.10516857160376
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.0,85.1,0.18,1.0,,1.0,no change,27.08,85.10516857160376
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.8,83.8,0.15,1.0,,-1.0,no change,27.08,85.10516857160376
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.5,86.0,1.06,1.0,,0.0,no change,27.08,85.10516857160376
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,27.9,83.8,1.72,1.0,,0.0,no change,27.08,85.10516857160376
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.3,83.8,0.45,1.0,,0.0,no change,27.08,85.10516857160376
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.8,84.9,0.16,1.0,,0.0,cooler,27.08,85.10516857160376
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.3,83.0,0.21,0.0,,1.0,cooler,27.08,85.10516857160376
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.3,83.8,0.45,1.0,,1.0,cooler,27.08,85.10516857160376
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.2,83.4,0.36,1.0,,0.0,cooler,27.08,85.10516857160376
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,29.0,83.2,0.15,0.0,,1.0,cooler,27.08,85.10516857160376
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.0,83.5,0.89,1.0,,-1.0,no change,27.08,85.10516857160376
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.3,82.6,0.72,1.0,,-1.0,no change,27.08,85.10516857160376
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.9,84.5,0.32,1.0,,0.0,no change,27.08,85.10516857160376
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,30.4,80.7,0.93,1.0,,2.0,cooler,27.08,85.10516857160376
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.9,82.3,0.53,1.0,,-1.0,no change,27.08,85.10516857160376
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,29.3,79.4,0.22,1.0,,-1.0,no change,27.08,85.10516857160376
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,30.5,80.4,0.21,1.0,,2.0,cooler,27.08,85.10516857160376
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,29.1,81.2,0.56,1.0,,0.0,no change,27.08,85.10516857160376
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,29.1,79.8,0.36,1.0,,0.0,no change,27.08,85.10516857160376
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.3,86.5,0.23,1.0,,0.0,cooler,27.08,85.10516857160376
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.3,86.1,0.26,1.0,,-1.0,no change,27.08,85.10516857160376
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.4,84.8,0.11,1.0,,1.0,cooler,27.08,85.10516857160376
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,29.4,87.4,0.34,1.0,,0.0,cooler,27.08,85.10516857160376
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.8,81.2,0.25,1.0,,-1.0,cooler,27.08,85.10516857160376
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.3,82.5,0.54,1.0,,-1.0,cooler,27.08,85.10516857160376
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,29.5,84.7,0.35,1.0,,2.0,cooler,27.08,85.10516857160376
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.7,81.8,0.12,0.0,,-1.0,no change,27.08,85.10516857160376
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.3,83.2,0.46,1.0,,0.0,no change,27.08,85.10516857160376
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.6,83.8,0.17,1.0,,1.0,warmer,27.08,85.10516857160376
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.8,80.1,0.18,1.0,,1.0,warmer,27.08,85.10516857160376
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.1,83.8,0.85,1.0,,0.0,warmer,27.08,85.10516857160376
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.5,75.1,0.19,1.0,,0.0,no change,28.25,76.50674312636548
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.8,74.1,0.12,1.0,,1.0,no change,28.25,76.50674312636548
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,29.1,69.1,0.06,0.0,,0.0,no change,28.25,76.50674312636548
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.7,73.8,0.21,1.0,,1.0,cooler,28.25,76.50674312636548
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.9,71.3,0.24,1.0,,-1.0,no change,28.25,76.50674312636548
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,29.0,68.4,0.06,0.0,,-1.0,no change,28.25,76.50674312636548
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.9,73.7,2.47,0.0,,2.0,cooler,28.25,76.50674312636548
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,29.1,80.0,1.3,0.0,,-1.0,no change,28.25,76.50674312636548
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,29.3,71.7,2.8,0.0,,1.0,cooler,28.25,76.50674312636548
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,29.0,72.6,2.61,1.0,,0.0,cooler,28.25,76.50674312636548
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,29.2,74.6,2.89,1.0,,1.0,cooler,28.25,76.50674312636548
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,29.0,74.2,2.59,1.0,,-1.0,no change,28.25,76.50674312636548
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.8,72.8,0.21,1.0,,0.0,no change,28.25,76.50674312636548
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,29.0,70.9,0.9,1.0,,0.0,no change,28.25,76.50674312636548
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.7,69.1,0.26,1.0,,1.0,cooler,28.25,76.50674312636548
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.9,75.5,0.42,1.0,,-1.0,cooler,28.25,76.50674312636548
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,29.0,71.3,0.42,1.0,,0.0,cooler,28.25,76.50674312636548
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,29.1,72.6,0.13,1.0,,1.0,cooler,28.25,76.50674312636548
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,29.0,70.6,0.76,1.0,,0.0,no change,28.25,76.50674312636548
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,29.1,70.4,0.26,1.0,,-1.0,no change,28.25,76.50674312636548
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,29.3,74.2,1.18,1.0,,-1.0,no change,28.25,76.50674312636548
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,29.2,70.6,0.14,1.0,,-1.0,no change,28.25,76.50674312636548
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,29.1,72.0,0.44,1.0,,-1.0,cooler,28.25,76.50674312636548
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,29.1,76.2,0.16,1.0,,0.0,no change,28.25,76.50674312636548
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,29.5,76.5,0.12,1.0,,2.0,cooler,28.25,76.50674312636548
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,29.3,71.5,0.35,1.0,,0.0,cooler,28.25,76.50674312636548
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,29.0,75.6,1.04,1.0,,0.0,cooler,28.25,76.50674312636548
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,29.5,76.9,0.13,0.0,,2.0,cooler,28.25,76.50674312636548
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,29.3,72.5,0.12,1.0,,0.0,no change,28.25,76.50674312636548
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.4,76.3,0.58,1.0,,0.0,no change,28.25,76.50674312636548
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,29.2,77.5,0.34,1.0,,0.0,no change,28.25,76.50674312636548
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,29.4,70.8,0.19,1.0,,0.0,no change,28.25,76.50674312636548
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,29.0,73.1,0.23,1.0,,0.0,no change,28.25,76.50674312636548
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,29.0,70.8,0.23,1.0,,0.0,no change,28.25,76.50674312636548
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.9,71.3,0.3,1.0,,0.0,no change,28.25,76.50674312636548
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,29.2,73.8,0.19,1.0,,0.0,no change,28.25,76.50674312636548
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,29.2,70.2,0.31,1.0,,-1.0,no change,28.25,76.50674312636548
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.8,70.3,0.21,0.0,,0.0,no change,28.25,76.50674312636548
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.6,71.3,0.2,1.0,,0.0,cooler,28.25,76.50674312636548
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.9,69.6,0.12,1.0,,-1.0,cooler,28.25,76.50674312636548
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.8,72.6,0.0,0.0,,0.0,cooler,28.25,76.50674312636548
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.7,69.8,0.56,0.0,,0.0,no change,28.25,76.50674312636548
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.9,67.8,0.25,0.0,,0.0,no change,28.25,76.50674312636548
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.8,70.5,0.13,0.0,,1.0,cooler,28.25,76.50674312636548
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.8,69.7,0.24,0.0,,-1.0,no change,28.25,76.50674312636548
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.9,68.0,0.25,0.0,,-1.0,no change,28.25,76.50674312636548
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.8,70.3,0.11,0.0,,0.0,no change,28.25,76.50674312636548
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,29.0,68.5,0.17,1.0,,0.0,no change,28.25,76.50674312636548
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,hot/wet,28.9,70.2,0.26,1.0,,0.0,cooler,28.25,76.50674312636548
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,cool/dry,27.5,63.3,0.0,0.0,,0.0,no change,27.45,54.85379531314828
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,cool/dry,27.2,63.9,1.01,1.0,,-1.0,no change,27.45,54.85379531314828
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,cool/dry,27.8,60.8,0.0,0.0,,1.0,cooler,27.45,54.85379531314828
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,cool/dry,27.9,62.6,0.39,1.0,,0.0,no change,27.45,54.85379531314828
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,cool/dry,28.7,62.9,0.18,0.0,,1.0,no change,27.45,54.85379531314828
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,cool/dry,29.3,53.8,0.36,1.0,,0.0,no change,27.45,54.85379531314828
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,cool/dry,28.7,64.6,0.16,1.0,,0.0,no change,27.45,54.85379531314828
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,cool/dry,28.2,64.6,0.17,0.0,,1.0,no change,27.45,54.85379531314828
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,cool/dry,29.1,53.0,0.2,1.0,,1.0,cooler,27.45,54.85379531314828
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,cool/dry,28.9,64.2,0.11,1.0,,0.0,no change,27.45,54.85379531314828
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,cool/dry,28.1,63.1,0.13,0.0,,1.0,cooler,27.45,54.85379531314828
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,cool/dry,27.8,64.4,0.74,1.0,,-1.0,no change,27.45,54.85379531314828
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,cool/dry,28.4,59.2,0.0,0.0,,-1.0,no change,27.45,54.85379531314828
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,cool/dry,28.0,57.1,0.26,1.0,,1.0,cooler,27.45,54.85379531314828
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,cool/dry,29.0,44.4,0.27,1.0,,0.0,no change,27.45,54.85379531314828
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,cool/dry,28.5,57.5,0.0,0.0,,1.0,no change,27.45,54.85379531314828
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,cool/dry,28.4,56.6,0.12,1.0,,0.0,cooler,27.45,54.85379531314828
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,cool/dry,28.8,56.8,0.0,0.0,,1.0,cooler,27.45,54.85379531314828
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,cool/dry,28.3,52.6,0.45,1.0,,-1.0,no change,27.45,54.85379531314828
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,cool/dry,29.3,43.9,0.68,1.0,,1.0,no change,27.45,54.85379531314828
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,cool/dry,26.6,59.3,0.7,1.0,,-1.0,warmer,27.45,54.85379531314828
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,cool/dry,28.0,56.4,0.18,1.0,,-1.0,no change,27.45,54.85379531314828
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,cool/dry,28.1,62.9,0.0,0.0,,0.0,no change,27.45,54.85379531314828
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,cool/dry,26.6,58.6,0.32,1.0,,-1.0,no change,27.45,54.85379531314828
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,cool/dry,27.9,56.3,0.11,1.0,,0.0,no change,27.45,54.85379531314828
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,cool/dry,28.6,59.9,0.1,0.0,,0.0,cooler,27.45,54.85379531314828
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,cool/dry,29.2,62.7,0.49,1.0,,0.0,cooler,27.45,54.85379531314828
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,cool/dry,28.6,61.8,0.0,0.0,,0.0,cooler,27.45,54.85379531314828
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,cool/dry,28.6,62.3,0.0,0.0,,0.0,cooler,27.45,54.85379531314828
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,cool/dry,29.3,59.1,0.09,1.0,,0.0,cooler,27.45,54.85379531314828
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,cool/dry,28.6,61.6,0.0,0.0,,0.0,cooler,27.45,54.85379531314828
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,cool/dry,28.5,54.9,0.29,1.0,,-1.0,no change,27.45,54.85379531314828
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,cool/dry,28.5,46.7,0.56,1.0,,-1.0,no change,27.45,54.85379531314828
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,cool/dry,28.0,54.6,0.92,1.0,,0.0,cooler,27.45,54.85379531314828
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,cool/dry,28.4,57.1,0.64,1.0,,0.0,no change,27.45,54.85379531314828
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,cool/dry,28.3,60.1,0.75,1.0,,1.0,cooler,27.45,54.85379531314828
166,Mumbai,tropical wet savanna,Multifamily Housing,Naturally Ventilated,cool/dry,26.2,63.9,0.03,0.0,,0.0,no change,24.84,67.57300846331441
